activity_name,geography,reference_product_name,reference_product_unit,reference_product_amount,cluster,is_anomaly,pca_x,pca_y
"electricity production, photovoltaic, 3kWp slanted-roof installation, single-Si, panel, mounted",CA-NT,"electricity, low voltage",kWh,1,0,False,-0.08568404561559333,-0.6814894659975163
"electricity production, photovoltaic, 3kWp slanted-roof installation, single-Si, panel, mounted",CA-NU,"electricity, low voltage",kWh,1,0,False,-0.08568404561559333,-0.6814894659975163
"electricity production, photovoltaic, 3kWp slanted-roof installation, single-Si, panel, mounted",CA-ON,"electricity, low voltage",kWh,1,0,False,-0.0860344472276091,-0.6844334528479491
"electricity production, photovoltaic, 3kWp slanted-roof installation, single-Si, panel, mounted",CA-PE,"electricity, low voltage",kWh,1,0,False,-0.08568404561559333,-0.6814894659975163
"electricity production, photovoltaic, 3kWp slanted-roof installation, single-Si, panel, mounted",CA-QC,"electricity, low voltage",kWh,1,0,False,-0.0856845699704639,-0.6814938716070703
"electricity production, photovoltaic, 3kWp slanted-roof installation, single-Si, panel, mounted",CA-SK,"electricity, low voltage",kWh,1,0,False,-0.08568404561559333,-0.6814894659975163
"electricity production, photovoltaic, 3kWp slanted-roof installation, single-Si, panel, mounted",CA-YK,"electricity, low voltage",kWh,1,0,False,-0.08568404561559333,-0.6814894659975163
"electricity production, photovoltaic, 3kWp slanted-roof installation, single-Si, panel, mounted",CH,"electricity, low voltage",kWh,1,0,False,-0.08355025792929764,-0.663562007420276
"electricity production, photovoltaic, 3kWp slanted-roof installation, single-Si, panel, mounted",CL,"electricity, low voltage",kWh,1,0,False,-0.08517773719428393,-0.677235596480619
"electricity production, photovoltaic, 3kWp slanted-roof installation, single-Si, panel, mounted",CN-AH,"electricity, low voltage",kWh,1,0,False,-0.08514964579409981,-0.6769995802197394
"electricity production, photovoltaic, 3kWp slanted-roof installation, single-Si, panel, mounted",CN-BJ,"electricity, low voltage",kWh,1,0,False,-0.08517773719428393,-0.677235596480619
"electricity production, photovoltaic, 3kWp slanted-roof installation, single-Si, panel, mounted",CN-CQ,"electricity, low voltage",kWh,1,0,False,-0.08517773719428393,-0.677235596480619
"electricity production, photovoltaic, 3kWp slanted-roof installation, single-Si, panel, mounted",CN-FJ,"electricity, low voltage",kWh,1,0,False,-0.08464768346489154,-0.672782234614297
"electricity production, photovoltaic, 3kWp slanted-roof installation, single-Si, panel, mounted",CN-GD,"electricity, low voltage",kWh,1,0,False,-0.08514964579409981,-0.6769995802197394
"electricity production, photovoltaic, 3kWp slanted-roof installation, single-Si, panel, mounted",CN-GS,"electricity, low voltage",kWh,1,0,False,-0.08700173665976547,-0.6925603987384957
"electricity production, photovoltaic, 3kWp slanted-roof installation, single-Si, panel, mounted",CN-GX,"electricity, low voltage",kWh,1,0,False,-0.08517773719428393,-0.677235596480619
"electricity production, photovoltaic, 3kWp slanted-roof installation, single-Si, panel, mounted",CN-GZ,"electricity, low voltage",kWh,1,0,False,-0.0829962481577935,-0.6589074039249682
"electricity production, photovoltaic, 3kWp slanted-roof installation, single-Si, panel, mounted",CN-HA,"electricity, low voltage",kWh,1,0,False,-0.08486012857814916,-0.6745671373436909
"electricity production, photovoltaic, 3kWp slanted-roof installation, single-Si, panel, mounted",CN-HB,"electricity, low voltage",kWh,1,0,False,-0.08517773719428393,-0.677235596480619
"electricity production, photovoltaic, 3kWp slanted-roof installation, single-Si, panel, mounted",CN-HE,"electricity, low voltage",kWh,1,0,False,-0.08517773719428393,-0.677235596480619
"electricity production, photovoltaic, 3kWp slanted-roof installation, single-Si, panel, mounted",CN-HL,"electricity, low voltage",kWh,1,0,False,-0.08517773719428393,-0.677235596480619
"electricity production, photovoltaic, 3kWp slanted-roof installation, single-Si, panel, mounted",CN-HN,"electricity, low voltage",kWh,1,0,False,-0.08517773719428393,-0.677235596480619
"electricity production, photovoltaic, 3kWp slanted-roof installation, single-Si, panel, mounted",CN-HU,"electricity, low voltage",kWh,1,0,False,-0.0847397568053381,-0.6735558081429908
"electricity production, photovoltaic, 3kWp slanted-roof installation, single-Si, panel, mounted",CN-JL,"electricity, low voltage",kWh,1,0,False,-0.08517773719428393,-0.677235596480619
"electricity production, photovoltaic, 3kWp slanted-roof installation, single-Si, panel, mounted",CN-JS,"electricity, low voltage",kWh,1,0,False,-0.08542389225223605,-0.6793037251102914
"electricity production, photovoltaic, 3kWp slanted-roof installation, single-Si, panel, mounted",CN-JX,"electricity, low voltage",kWh,1,0,False,-0.08465799123153969,-0.6728688374684558
"electricity production, photovoltaic, 3kWp slanted-roof installation, single-Si, panel, mounted",CN-LN,"electricity, low voltage",kWh,1,0,False,-0.08567558940386508,-0.681418419069817
"electricity production, photovoltaic, 3kWp slanted-roof installation, single-Si, panel, mounted",CN-NM,"electricity, low voltage",kWh,1,0,False,-0.08759220925853034,-0.6975214307247528
"electricity production, photovoltaic, 3kWp slanted-roof installation, single-Si, panel, mounted",CN-NX,"electricity, low voltage",kWh,1,0,False,-0.08775376904573469,-0.6988788255808587
"electricity production, photovoltaic, 3kWp slanted-roof installation, single-Si, panel, mounted",CN-QH,"electricity, low voltage",kWh,1,0,False,-0.08800893707469977,-0.7010227009912541
"electricity production, photovoltaic, 3kWp slanted-roof installation, single-Si, panel, mounted",CN-SA,"electricity, low voltage",kWh,1,0,False,-0.08559882606057052,-0.6807734732086251
"electricity production, photovoltaic, 3kWp slanted-roof installation, single-Si, panel, mounted",CN-SC,"electricity, low voltage",kWh,1,0,False,-0.08517773719428393,-0.677235596480619
"electricity production, photovoltaic, 3kWp slanted-roof installation, single-Si, panel, mounted",CN-SD,"electricity, low voltage",kWh,1,0,False,-0.0863900367759453,-0.6874210317121067
"electricity production, photovoltaic, 3kWp slanted-roof installation, single-Si, panel, mounted",CN-SH,"electricity, low voltage",kWh,1,0,False,-0.08533409824052343,-0.6785492997196776
"electricity production, photovoltaic, 3kWp slanted-roof installation, single-Si, panel, mounted",CN-SX,"electricity, low voltage",kWh,1,0,False,-0.08706469763822974,-0.6930893836578119
"electricity production, photovoltaic, 3kWp slanted-roof installation, single-Si, panel, mounted",CN-TJ,"electricity, low voltage",kWh,1,0,False,-0.08517773719428393,-0.677235596480619
"electricity production, photovoltaic, 3kWp slanted-roof installation, single-Si, panel, mounted",CN-XJ,"electricity, low voltage",kWh,1,0,False,-0.08706469763822974,-0.6930893836578119
"electricity production, photovoltaic, 3kWp slanted-roof installation, single-Si, panel, mounted",CN-XZ,"electricity, low voltage",kWh,1,0,False,-0.08895825623195908,-0.7089987269012106
"electricity production, photovoltaic, 3kWp slanted-roof installation, single-Si, panel, mounted",CN-YN,"electricity, low voltage",kWh,1,0,False,-0.08674026428375338,-0.6903635641686574
"electricity production, photovoltaic, 3kWp slanted-roof installation, single-Si, panel, mounted",CN-ZJ,"electricity, low voltage",kWh,1,0,False,-0.08470923901176276,-0.6732994064511963
"electricity production, photovoltaic, 3kWp slanted-roof installation, single-Si, panel, mounted",CY,"electricity, low voltage",kWh,1,0,False,-0.08838419865868552,-0.7041755845399856
"electricity production, photovoltaic, 3kWp slanted-roof installation, single-Si, panel, mounted",CZ,"electricity, low voltage",kWh,1,0,False,-0.08202384294473702,-0.6507376118405646
"electricity production, photovoltaic, 3kWp slanted-roof installation, single-Si, panel, mounted",DE,"electricity, low voltage",kWh,1,0,False,-0.0828022821512927,-0.6572777700035001
"electricity production, photovoltaic, 3kWp slanted-roof installation, single-Si, panel, mounted",DK,"electricity, low voltage",kWh,1,0,False,-0.08257248233504595,-0.6553470747288697
"electricity production, photovoltaic, 3kWp slanted-roof installation, single-Si, panel, mounted",ES,"electricity, low voltage",kWh,1,0,False,-0.08703999457151598,-0.6928818336997394
"electricity production, photovoltaic, 3kWp slanted-roof installation, single-Si, panel, mounted",FI,"electricity, low voltage",kWh,1,0,False,-0.0822272362243561,-0.6524464448198702
"electricity production, photovoltaic, 3kWp slanted-roof installation, single-Si, panel, mounted",FR,"electricity, low voltage",kWh,1,0,False,-0.08489026070473914,-0.674820298975871
"electricity production, photovoltaic, 3kWp slanted-roof installation, single-Si, panel, mounted",GB,"electricity, low voltage",kWh,1,0,False,-0.08133960818224643,-0.6449889425436446
"electricity production, photovoltaic, 3kWp slanted-roof installation, single-Si, panel, mounted",GR,"electricity, low voltage",kWh,1,0,False,-0.0865689524134584,-0.6889242400296025
"electricity production, photovoltaic, 3kWp slanted-roof installation, single-Si, panel, mounted",HR,"electricity, low voltage",kWh,1,0,False,-0.08718824145877593,-0.694127373316135
"electricity production, photovoltaic, 3kWp slanted-roof installation, single-Si, panel, mounted",HU,"electricity, low voltage",kWh,1,0,False,-0.08419689093278288,-0.6689948106716672
"electricity production, photovoltaic, 3kWp slanted-roof installation, single-Si, panel, mounted",ID,"electricity, low voltage",kWh,1,0,False,-0.08516839027294518,-0.6771570662010551
"electricity production, photovoltaic, 3kWp slanted-roof installation, single-Si, panel, mounted",IT,"electricity, low voltage",kWh,1,0,False,-0.08587503529834441,-0.6830941131455812
"electricity production, photovoltaic, 3kWp slanted-roof installation, single-Si, panel, mounted",JP,"electricity, low voltage",kWh,1,0,False,-0.08450129825168791,-0.6715523490724145
"electricity production, photovoltaic, 3kWp slanted-roof installation, single-Si, panel, mounted",KR,"electricity, low voltage",kWh,1,0,False,-0.08435092758379285,-0.6702889796864511
"electricity production, photovoltaic, 3kWp slanted-roof installation, single-Si, panel, mounted",LT,"electricity, low voltage",kWh,1,0,False,-0.08302408169645643,-0.6591412516638334
"electricity production, photovoltaic, 3kWp slanted-roof installation, single-Si, panel, mounted",LU,"electricity, low voltage",kWh,1,0,False,-0.08267403170675874,-0.6562002557365665
"electricity production, photovoltaic, 3kWp slanted-roof installation, single-Si, panel, mounted",MK,"electricity, low voltage",kWh,1,0,False,-0.08674064628831724,-0.6903667737250055
"electricity production, photovoltaic, 3kWp slanted-roof installation, single-Si, panel, mounted",MT,"electricity, low voltage",kWh,1,0,False,-0.08864232567822874,-0.7063443262652911
"electricity production, photovoltaic, 3kWp slanted-roof installation, single-Si, panel, mounted",MX,"electricity, low voltage",kWh,1,0,False,-0.08921213167156693,-0.7111317522595261
"electricity production, photovoltaic, 3kWp slanted-roof installation, single-Si, panel, mounted",MY,"electricity, low voltage",kWh,1,0,False,-0.08574283594828551,-0.6819834074007657
"electricity production, photovoltaic, 3kWp slanted-roof installation, single-Si, panel, mounted",NL,"electricity, low voltage",kWh,1,0,False,-0.08302408169645643,-0.6591412516638334
"electricity production, photovoltaic, 3kWp slanted-roof installation, single-Si, panel, mounted",PL,"electricity, low voltage",kWh,1,0,False,-0.08402653509177617,-0.6675635337045877
"electricity production, photovoltaic, 3kWp slanted-roof installation, single-Si, panel, mounted",PT,"electricity, low voltage",kWh,1,0,False,-0.0872604449389645,-0.6947340122559422
"electricity production, photovoltaic, 3kWp slanted-roof installation, single-Si, panel, mounted",RO,"electricity, low voltage",kWh,1,0,False,-0.08526155014703227,-0.6779397701910751
"electricity production, photovoltaic, 3kWp slanted-roof installation, single-Si, panel, mounted",RS,"electricity, low voltage",kWh,1,0,False,-0.08593158043569285,-0.6835691913553008
"electricity production, photovoltaic, 3kWp slanted-roof installation, single-Si, panel, mounted",RU,"electricity, low voltage",kWh,1,0,False,-0.08517792661360271,-0.6772371879494046
"electricity production, photovoltaic, 3kWp slanted-roof installation, single-Si, panel, mounted",RoW,"electricity, low voltage",kWh,1,0,False,-0.08517776128313663,-0.677235798777972
"electricity production, photovoltaic, 3kWp slanted-roof installation, single-Si, panel, mounted",SA,"electricity, low voltage",kWh,1,0,False,-0.0887641019979275,-0.7073674720439007
"electricity production, photovoltaic, 3kWp slanted-roof installation, single-Si, panel, mounted",SE,"electricity, low voltage",kWh,1,0,False,-0.08274559891771852,-0.6568015377194372
"electricity production, photovoltaic, 3kWp slanted-roof installation, single-Si, panel, mounted",SI,"electricity, low voltage",kWh,1,0,False,-0.08579309340314496,-0.6824056578731591
"electricity production, photovoltaic, 3kWp slanted-roof installation, single-Si, panel, mounted",SK,"electricity, low voltage",kWh,1,0,False,-0.08496859166696207,-0.675478413662717
"electricity production, photovoltaic, 3kWp slanted-roof installation, single-Si, panel, mounted",TH,"electricity, low voltage",kWh,1,0,False,-0.08706469763822974,-0.6930893836578119
"electricity production, photovoltaic, 3kWp slanted-roof installation, single-Si, panel, mounted",TR,"electricity, low voltage",kWh,1,0,False,-0.08736608603707555,-0.6956215875323404
"electricity production, photovoltaic, 3kWp slanted-roof installation, single-Si, panel, mounted",TW,"electricity, low voltage",kWh,1,0,False,-0.08551212133397317,-0.6800450026450218
"electricity production, photovoltaic, 3kWp slanted-roof installation, single-Si, panel, mounted",TZ,"electricity, low voltage",kWh,1,0,False,-0.08667237775051662,-0.6897931965184793
"electricity production, photovoltaic, 3kWp slanted-roof installation, single-Si, panel, mounted",UA,"electricity, low voltage",kWh,1,0,False,-0.08490011544969892,-0.6749030957563065
"electricity production, photovoltaic, 3kWp slanted-roof installation, single-Si, panel, mounted",US-HICC,"electricity, low voltage",kWh,1,0,False,-0.0864766068949095,-0.6881483739229959
"electricity production, photovoltaic, 3kWp slanted-roof installation, single-Si, panel, mounted",US-NPCC,"electricity, low voltage",kWh,1,0,False,-0.08642630761893685,-0.6877257709544375
"electricity production, photovoltaic, 3kWp slanted-roof installation, single-Si, panel, mounted",US-RFC,"electricity, low voltage",kWh,1,0,False,-0.08642630761893685,-0.6877257709544375
"electricity production, photovoltaic, 3kWp slanted-roof installation, single-Si, panel, mounted",US-SERC,"electricity, low voltage",kWh,1,0,False,-0.08642630761893685,-0.6877257709544375
"electricity production, photovoltaic, 3kWp slanted-roof installation, single-Si, panel, mounted",US-TRE,"electricity, low voltage",kWh,1,0,False,-0.0864766068949095,-0.6881483739229959
"electricity production, photovoltaic, 3kWp slanted-roof installation, single-Si, panel, mounted",US-WECC,"electricity, low voltage",kWh,1,0,False,-0.08789366561871276,-0.7000542108978228
"electricity production, photovoltaic, 3kWp slanted-roof installation, single-Si, panel, mounted",ZA,"electricity, low voltage",kWh,1,0,False,-0.08300971651835554,-0.659020560285225
"electricity production, photovoltaic, 3kWp slanted-roof installation, single-Si, panel, mounted, renewable energy produc",CH,"electricity, low voltage, renewable energy products",kWh,1,0,False,-0.08478613407086212,-0.6739454578841145
"electricity production, photovoltaic, 570kWp open ground installation, multi-Si",AR,"electricity, low voltage",kWh,1,0,False,-0.0907202384717417,-0.7237992487064258
"electricity production, photovoltaic, 570kWp open ground installation, multi-Si",AT,"electricity, low voltage",kWh,1,0,False,-0.08437910891930782,-0.6705174608803128
"electricity production, photovoltaic, 570kWp open ground installation, multi-Si",AU,"electricity, low voltage",kWh,1,0,False,-0.08811072723292447,-0.7018725312204193
"electricity production, photovoltaic, 570kWp open ground installation, multi-Si",BE,"electricity, low voltage",kWh,1,0,False,-0.08616684384268117,-0.685538932221221
"electricity production, photovoltaic, 570kWp open ground installation, multi-Si",CA-AB,"electricity, low voltage",kWh,1,0,False,-0.08661134020392279,-0.6892738320878279
"electricity production, photovoltaic, 570kWp open ground installation, multi-Si",CA-BC,"electricity, low voltage",kWh,1,0,False,-0.08661134020392279,-0.6892738320878279
"electricity production, photovoltaic, 570kWp open ground installation, multi-Si",CA-MB,"electricity, low voltage",kWh,1,0,False,-0.08661134020392279,-0.6892738320878279
"electricity production, photovoltaic, 570kWp open ground installation, multi-Si",CA-NB,"electricity, low voltage",kWh,1,0,False,-0.08661134020392279,-0.6892738320878279
"electricity production, photovoltaic, 570kWp open ground installation, multi-Si",CA-NS,"electricity, low voltage",kWh,1,0,False,-0.08661134020392279,-0.6892738320878279
"electricity production, photovoltaic, 570kWp open ground installation, multi-Si",CA-NT,"electricity, low voltage",kWh,1,0,False,-0.08661134020392279,-0.6892738320878279
"electricity production, photovoltaic, 570kWp open ground installation, multi-Si",CA-NU,"electricity, low voltage",kWh,1,0,False,-0.08661134020392279,-0.6892738320878279
"electricity production, photovoltaic, 570kWp open ground installation, multi-Si",CA-ON,"electricity, low voltage",kWh,1,0,False,-0.08661134020392279,-0.6892738320878279
"electricity production, photovoltaic, 570kWp open ground installation, multi-Si",CA-PE,"electricity, low voltage",kWh,1,0,False,-0.08661134020392279,-0.6892738320878279
"electricity production, photovoltaic, 570kWp open ground installation, multi-Si",CA-QC,"electricity, low voltage",kWh,1,0,False,-0.08661134308695312,-0.6892738563110229
"electricity production, photovoltaic, 570kWp open ground installation, multi-Si",CA-SK,"electricity, low voltage",kWh,1,0,False,-0.08661134020392279,-0.6892738320878279
"electricity production, photovoltaic, 570kWp open ground installation, multi-Si",CA-YK,"electricity, low voltage",kWh,1,0,False,-0.08661134020392279,-0.6892738320878279
"electricity production, photovoltaic, 570kWp open ground installation, multi-Si",CN-AH,"electricity, low voltage",kWh,1,0,False,-0.08612423033121161,-0.6851808706036362
"electricity production, photovoltaic, 570kWp open ground installation, multi-Si",CN-BJ,"electricity, low voltage",kWh,1,0,False,-0.08616684139646773,-0.6855389116684757
"electricity production, photovoltaic, 570kWp open ground installation, multi-Si",CN-CQ,"electricity, low voltage",kWh,1,0,False,-0.08616684139646773,-0.6855389116684757
"electricity production, photovoltaic, 570kWp open ground installation, multi-Si",CN-FJ,"electricity, low voltage",kWh,1,0,False,-0.08566641654953824,-0.6813340760073475
"electricity production, photovoltaic, 570kWp open ground installation, multi-Si",CN-GD,"electricity, low voltage",kWh,1,0,False,-0.08616684139646773,-0.6855389116684757
"electricity production, photovoltaic, 570kWp open ground installation, multi-Si",CN-GS,"electricity, low voltage",kWh,1,0,False,-0.08616684139646773,-0.6855389116684757
"electricity production, photovoltaic, 570kWp open ground installation, multi-Si",CN-GX,"electricity, low voltage",kWh,1,0,False,-0.08616684139646773,-0.6855389116684757
"electricity production, photovoltaic, 570kWp open ground installation, multi-Si",CN-GZ,"electricity, low voltage",kWh,1,0,False,-0.0841583799232578,-0.6686627874040774
"electricity production, photovoltaic, 570kWp open ground installation, multi-Si",CN-HA,"electricity, low voltage",kWh,1,0,False,-0.08616684139646773,-0.6855389116684757
"electricity production, photovoltaic, 570kWp open ground installation, multi-Si",CN-HB,"electricity, low voltage",kWh,1,0,False,-0.08616684139646773,-0.6855389116684757
"electricity production, photovoltaic, 570kWp open ground installation, multi-Si",CN-HE,"electricity, low voltage",kWh,1,0,False,-0.08616684139646773,-0.6855389116684757
"electricity production, photovoltaic, 570kWp open ground installation, multi-Si",CN-HL,"electricity, low voltage",kWh,1,0,False,-0.08616684139646773,-0.6855389116684757
"electricity production, photovoltaic, 570kWp open ground installation, multi-Si",CN-HN,"electricity, low voltage",kWh,1,0,False,-0.08616684139646773,-0.6855389116684757
"electricity production, photovoltaic, 570kWp open ground installation, multi-Si",CN-HU,"electricity, low voltage",kWh,1,0,False,-0.08575041150523695,-0.6820398458642185
"electricity production, photovoltaic, 570kWp open ground installation, multi-Si",CN-JL,"electricity, low voltage",kWh,1,0,False,-0.08616684139646773,-0.6855389116684757
"electricity production, photovoltaic, 570kWp open ground installation, multi-Si",CN-JS,"electricity, low voltage",kWh,1,0,False,-0.08616684139646773,-0.6855389116684757
"electricity production, photovoltaic, 570kWp open ground installation, multi-Si",CN-JX,"electricity, low voltage",kWh,1,0,False,-0.0856758203657835,-0.6814130918157796
"electricity production, photovoltaic, 570kWp open ground installation, multi-Si",CN-LN,"electricity, low voltage",kWh,1,0,False,-0.08616684139646773,-0.6855389116684757
"electricity production, photovoltaic, 570kWp open ground installation, multi-Si",CN-NM,"electricity, low voltage",kWh,1,0,False,-0.08616684139646773,-0.6855389116684757
"electricity production, photovoltaic, 570kWp open ground installation, multi-Si",CN-NX,"electricity, low voltage",kWh,1,0,False,-0.08616684139646773,-0.6855389116684757
"electricity production, photovoltaic, 570kWp open ground installation, multi-Si",CN-QH,"electricity, low voltage",kWh,1,0,False,-0.08616684139646773,-0.6855389116684757
"electricity production, photovoltaic, 570kWp open ground installation, multi-Si",CN-SA,"electricity, low voltage",kWh,1,0,False,-0.08616684139646773,-0.6855389116684757
"electricity production, photovoltaic, 570kWp open ground installation, multi-Si",CN-SC,"electricity, low voltage",kWh,1,0,False,-0.08616684139646773,-0.6855389116684757
"electricity production, photovoltaic, 570kWp open ground installation, multi-Si",CN-SD,"electricity, low voltage",kWh,1,0,False,-0.08616684139646773,-0.6855389116684757
"electricity production, photovoltaic, 570kWp open ground installation, multi-Si",CN-SH,"electricity, low voltage",kWh,1,0,False,-0.08629239390557843,-0.6865938715635197
"electricity production, photovoltaic, 570kWp open ground installation, multi-Si",CN-SX,"electricity, low voltage",kWh,1,0,False,-0.0878684361855923,-0.6998366609770625
"electricity production, photovoltaic, 570kWp open ground installation, multi-Si",CN-TJ,"electricity, low voltage",kWh,1,0,False,-0.08616684139646773,-0.6855389116684757
"electricity production, photovoltaic, 570kWp open ground installation, multi-Si",CN-XJ,"electricity, low voltage",kWh,1,0,False,-0.08616684139646773,-0.6855389116684757
"electricity production, photovoltaic, 570kWp open ground installation, multi-Si",CN-XZ,"electricity, low voltage",kWh,1,0,False,-0.08616684139646773,-0.6855389116684757
"electricity production, photovoltaic, 570kWp open ground installation, multi-Si",CN-YN,"electricity, low voltage",kWh,1,0,False,-0.08616684139646773,-0.6855389116684757
"electricity production, photovoltaic, 570kWp open ground installation, multi-Si",CN-ZJ,"electricity, low voltage",kWh,1,0,False,-0.08572257227707514,-0.6818059259876168
"electricity production, photovoltaic, 570kWp open ground installation, multi-Si",DE,"electricity, low voltage",kWh,1,0,False,-0.0839805807143103,-0.6671688319671343
"electricity production, photovoltaic, 570kWp open ground installation, multi-Si",ES,"electricity, low voltage",kWh,1,0,False,-0.0878456269916535,-0.6996450049388813
"electricity production, photovoltaic, 570kWp open ground installation, multi-Si",FR,"electricity, low voltage",kWh,1,0,False,-0.08588727715613187,-0.6831898635141372
"electricity production, photovoltaic, 570kWp open ground installation, multi-Si",GB,"electricity, low voltage",kWh,1,0,False,-0.08616684384268117,-0.685538932221221
"electricity production, photovoltaic, 570kWp open ground installation, multi-Si",IT,"electricity, low voltage",kWh,1,0,False,-0.08678497878508053,-0.6907328390527733
"electricity production, photovoltaic, 570kWp open ground installation, multi-Si",JP,"electricity, low voltage",kWh,1,0,False,-0.08553285681023948,-0.6802118370871946
"electricity production, photovoltaic, 570kWp open ground installation, multi-Si",KR,"electricity, low voltage",kWh,1,0,False,-0.08539563759520268,-0.6790588497871278
"electricity production, photovoltaic, 570kWp open ground installation, multi-Si",MX,"electricity, low voltage",kWh,1,0,False,-0.08616684139646773,-0.6855389116684757
"electricity production, photovoltaic, 570kWp open ground installation, multi-Si",NL,"electricity, low voltage",kWh,1,0,False,-0.08418333789277455,-0.6688724964642664
"electricity production, photovoltaic, 570kWp open ground installation, multi-Si",PT,"electricity, low voltage",kWh,1,0,False,-0.08804617850675106,-0.7013301551587968
"electricity production, photovoltaic, 570kWp open ground installation, multi-Si",RoW,"electricity, low voltage",kWh,1,0,False,-0.08616684151414084,-0.6855389126566565
"electricity production, photovoltaic, 570kWp open ground installation, multi-Si",SE,"electricity, low voltage",kWh,1,0,False,-0.08616684384268117,-0.685538932221221
"electricity production, photovoltaic, 570kWp open ground installation, multi-Si",US-HICC,"electricity, low voltage",kWh,1,0,False,-0.08733321781090674,-0.6953394499573374
"electricity production, photovoltaic, 570kWp open ground installation, multi-Si",US-NPCC,"electricity, low voltage",kWh,1,0,False,-0.08728742391270809,-0.6949546637391574
"electricity production, photovoltaic, 570kWp open ground installation, multi-Si",US-RFC,"electricity, low voltage",kWh,1,0,False,-0.08728742391270809,-0.6949546637391574
"electricity production, photovoltaic, 570kWp open ground installation, multi-Si",US-SERC,"electricity, low voltage",kWh,1,0,False,-0.08728742391270809,-0.6949546637391574
"electricity production, photovoltaic, 570kWp open ground installation, multi-Si",US-WECC,"electricity, low voltage",kWh,1,0,False,-0.08862226095881727,-0.706170739526193
"electricity production, solar thermal parabolic trough, 50 MW",ES,"electricity, high voltage",kWh,1,0,False,-0.08916639272124745,-0.7107426319978278
"electricity production, solar thermal parabolic trough, 50 MW",RoW,"electricity, high voltage",kWh,1,0,False,-0.08915242599477838,-0.7106253720574394
"electricity production, solar thermal parabolic trough, 50 MW",US-SERC,"electricity, high voltage",kWh,1,0,False,-0.08915242386070157,-0.7106253541254318
"electricity production, solar thermal parabolic trough, 50 MW",US-WECC,"electricity, high voltage",kWh,1,0,False,-0.08915242386070169,-0.7106253541254328
"electricity production, solar thermal parabolic trough, 50 MW",ZA,"electricity, high voltage",kWh,1,0,False,-0.08913710761738411,-0.7104966577584381
"electricity production, solar tower power plant, 20 MW",AU,"electricity, high voltage",kWh,1,0,False,-0.08988894944812713,-0.7168143627957391
"electricity production, solar tower power plant, 20 MW",ES,"electricity, high voltage",kWh,1,0,False,-0.08990308498466079,-0.7169330363682511
"electricity production, solar tower power plant, 20 MW",RoW,"electricity, high voltage",kWh,1,0,False,-0.08988895160158622,-0.716814380890646
"electricity production, solar tower power plant, 20 MW",US-WECC,"electricity, high voltage",kWh,1,0,False,-0.08988894944812713,-0.7168143627957391
"electricity production, solar tower power plant, 20 MW",ZA,"electricity, high voltage",kWh,1,0,False,-0.08988431335301086,-0.7167754064264589
"electricity production, wind, 1-3MW turbine, offshore",BE,"electricity, high voltage",kWh,1,0,False,-0.09354134523118722,-0.7475040554552732
"electricity production, wind, 1-3MW turbine, offshore",CN-FJ,"electricity, high voltage",kWh,1,0,False,-0.09354031489309707,-0.74749539753545
"electricity production, wind, 1-3MW turbine, offshore",CN-GD,"electricity, high voltage",kWh,1,0,False,-0.09354031489309707,-0.74749539753545
"electricity production, wind, 1-3MW turbine, offshore",CN-HB,"electricity, high voltage",kWh,1,0,False,-0.09354031489309707,-0.74749539753545
"electricity production, wind, 1-3MW turbine, offshore",CN-JS,"electricity, high voltage",kWh,1,0,False,-0.09354031489309707,-0.74749539753545
"electricity production, wind, 1-3MW turbine, offshore",CN-LN,"electricity, high voltage",kWh,1,0,False,-0.09354031489309707,-0.74749539753545
"electricity production, wind, 1-3MW turbine, offshore",CN-SD,"electricity, high voltage",kWh,1,0,False,-0.09354031489309707,-0.74749539753545
"electricity production, wind, 1-3MW turbine, offshore",CN-SH,"electricity, high voltage",kWh,1,0,False,-0.09354031489309707,-0.74749539753545
"electricity production, wind, 1-3MW turbine, offshore",CN-TJ,"electricity, high voltage",kWh,1,0,False,-0.09354031489309707,-0.74749539753545
"electricity production, wind, 1-3MW turbine, offshore",CN-ZJ,"electricity, high voltage",kWh,1,0,False,-0.09354031489309707,-0.74749539753545
"electricity production, wind, 1-3MW turbine, offshore",DE,"electricity, high voltage",kWh,1,0,False,-0.09354134523118722,-0.7475040554552732
"electricity production, wind, 1-3MW turbine, offshore",DK,"electricity, high voltage",kWh,1,0,False,-0.09354134523118722,-0.7475040554552732
"electricity production, wind, 1-3MW turbine, offshore",EE,"electricity, high voltage",kWh,1,0,False,-0.09354134523118722,-0.7475040554552732
"electricity production, wind, 1-3MW turbine, offshore",ES,"electricity, high voltage",kWh,1,0,False,-0.09354134523118722,-0.7475040554552732
"electricity production, wind, 1-3MW turbine, offshore",FI,"electricity, high voltage",kWh,1,0,False,-0.09354134523118722,-0.7475040554552732
"electricity production, wind, 1-3MW turbine, offshore",FR,"electricity, high voltage",kWh,1,0,False,-0.09354134523118722,-0.7475040554552732
"electricity production, wind, 1-3MW turbine, offshore",GB,"electricity, high voltage",kWh,1,0,False,-0.09354134523118722,-0.7475040554552732
"electricity production, wind, 1-3MW turbine, offshore",IE,"electricity, high voltage",kWh,1,0,False,-0.09354134523118722,-0.7475040554552732
"electricity production, wind, 1-3MW turbine, offshore",JP,"electricity, high voltage",kWh,1,0,False,-0.09354031489309707,-0.74749539753545
"electricity production, wind, 1-3MW turbine, offshore",KR,"electricity, high voltage",kWh,1,0,False,-0.09354031489309707,-0.74749539753545
